Lesson ID,Lesson Title,Lesson Category,Block Order,Block Type,Ol Chiki,Latin,Audio URL,Image URL,Emotion,Story Arc,Growth Value,Character Goal,Image Direction,Body Language,Learning Moment
lesson_vocab_basics,Greetings & Basics,cat_vocab_1778594020532,10,text,ᱪᱮᱞᱮᱠᱟ,Celeka – How,,,Friendship,Exploring Village,Confidence,Learn something new,"Olitun stands beside a traditional home, pointing happily at a colorful detail on the hand-painted wall.","Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_basics,Greetings & Basics,cat_vocab_1778594020532,11,text,ᱧᱩᱛᱩᱢ,Nyutum – Name,,,Kindness,Exploring Nature,Learning,Explore nature,"Olitun kneels in a patch of wild flowers, looking at the colorful petals with curiosity.","Gentle smile, soft eyes, hands offering help or gesturing politely with care.","Olitun putting empathy into action, helping classmates or respecting elders."
lesson_vocab_basics,Greetings & Basics,cat_vocab_1778594020532,12,text,ᱤᱧ,Inj – I / Me,,,Curiosity,Making New Friend,Communication,Make a new friend,"Olitun walks along a winding path in the beautiful green village, pointing with curiosity toward the horizon.","Eyes wide with wonder, body leaning forward, pointing with an inquisitive finger.",Olitun demonstrating active observation and a love for finding out new things.
lesson_vocab_basics,Greetings & Basics,cat_vocab_1778594020532,13,text,ᱟᱢ,Am – You,,,Friendship,Exploring Village,Confidence,Learn something new,"Olitun sits peacefully under a large shady tree, looking out over the village with a happy smile.","Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_basics,Greetings & Basics,cat_vocab_1778594020532,14,text,ᱩᱱᱤ,Uni – He / She,,,Kindness,Exploring Nature,Learning,Explore nature,"Olitun stands beside a traditional home, pointing happily at a colorful detail on the hand-painted wall.","Gentle smile, soft eyes, hands offering help or gesturing politely with care.","Olitun putting empathy into action, helping classmates or respecting elders."
lesson_vocab_basics,Greetings & Basics,cat_vocab_1778594020532,15,text,ᱱᱩᱭ,Nuy – This person,,,Curiosity,Making New Friend,Communication,Make a new friend,"Olitun kneels in a patch of wild flowers, looking at the colorful petals with curiosity.","Eyes wide with wonder, body leaning forward, pointing with an inquisitive finger.",Olitun demonstrating active observation and a love for finding out new things.
lesson_vocab_basics,Greetings & Basics,cat_vocab_1778594020532,16,text,ᱚᱠᱚᱭ,Okoy – Who,,,Friendship,Exploring Village,Confidence,Learn something new,"Olitun walks along a winding path in the beautiful green village, pointing with curiosity toward the horizon.","Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_basics,Greetings & Basics,cat_vocab_1778594020532,17,text,ᱪᱮᱫ,Ced – What,,,Kindness,Exploring Nature,Learning,Explore nature,"Olitun sits peacefully under a large shady tree, looking out over the village with a happy smile.","Gentle smile, soft eyes, hands offering help or gesturing politely with care.","Olitun putting empathy into action, helping classmates or respecting elders."
lesson_vocab_basics,Greetings & Basics,cat_vocab_1778594020532,18,text,ᱚᱠᱟ,Oka – Which,,,Curiosity,Making New Friend,Communication,Make a new friend,"Olitun stands beside a traditional home, pointing happily at a colorful detail on the hand-painted wall.","Eyes wide with wonder, body leaning forward, pointing with an inquisitive finger.",Olitun demonstrating active observation and a love for finding out new things.
lesson_vocab_basics,Greetings & Basics,cat_vocab_1778594020532,19,text,ᱡᱩᱢᱤᱫᱽ,Jumid – Unity,,,Friendship,Exploring Village,Confidence,Learn something new,"Olitun kneels in a patch of wild flowers, looking at the colorful petals with curiosity.","Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,0,text,ᱵᱟᱵᱟ,Baba – Father,,,Curiosity,Making New Friend,Communication,Make a new friend,"A kind, tall Santhal father and Olitun standing side-by-side, sharing a warm moment as they look over a project.","Eyes wide with wonder, body leaning forward, pointing with an inquisitive finger.",Olitun demonstrating active observation and a love for finding out new things.
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,1,text,ᱟᱭᱳ,Ayo – Mother,,,Friendship,Exploring Village,Confidence,Learn something new,A gentle Santhal mother smiling warmly as she helps Olitun adjust a neat shoulder bag.,"Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,2,text,ᱳᱲᱟᱜ ᱦᱚᱲ,Orag hor – Spouse / Family member,,,Kindness,Exploring Nature,Learning,Explore nature,"Olitun standing proudly with a family member in front of a neat, decorated village home.","Gentle smile, soft eyes, hands offering help or gesturing politely with care.","Olitun putting empathy into action, helping classmates or respecting elders."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,3,text,ᱫᱟᱫᱟ,Dada – Elder brother,,,Curiosity,Making New Friend,Communication,Make a new friend,"An older brother pointing toward the hills, explaining the weather patterns to Olitun with a confident smile.","Eyes wide with wonder, body leaning forward, pointing with an inquisitive finger.",Olitun demonstrating active observation and a love for finding out new things.
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,4,text,ᱫᱟᱹᱭ,Dai – Elder sister,,,Friendship,Exploring Village,Confidence,Learn something new,"Olitun and an older sister reading a storybook together, both looking at the pages with shared focus.","Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,5,text,ᱵᱚᱠᱚᱧ,Bokonj – Younger brother,,,Kindness,Exploring Nature,Learning,Explore nature,"Olitun gently guiding a younger brother by the hand, pointing out a colorful butterfly in the garden.","Gentle smile, soft eyes, hands offering help or gesturing politely with care.","Olitun putting empathy into action, helping classmates or respecting elders."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,6,text,ᱢᱤᱥᱮᱨᱟ,Misera – Younger sister,,,Curiosity,Making New Friend,Communication,Make a new friend,"Olitun sitting beside a younger sister, helping her write a word on a clean sand board with pride.","Eyes wide with wonder, body leaning forward, pointing with an inquisitive finger.",Olitun demonstrating active observation and a love for finding out new things.
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,7,text,ᱜᱚᱲᱚᱢ ᱦᱟᱲᱟᱢ,Gorom haram – Grandfather,,,Friendship,Exploring Village,Confidence,Learn something new,"A kind, tall Santhal father and Olitun standing side-by-side, sharing a warm moment as they look over a project.","Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,8,text,ᱜᱚᱲᱚᱢ ᱵᱩᱰᱷᱤ,Gorom budhi – Grandmother,,,Kindness,Exploring Nature,Learning,Explore nature,A gentle Santhal mother smiling warmly as she helps Olitun adjust a neat shoulder bag.,"Gentle smile, soft eyes, hands offering help or gesturing politely with care.","Olitun putting empathy into action, helping classmates or respecting elders."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,9,text,ᱠᱟᱠᱟ,Kaka – Uncle (father's younger brother),,,Curiosity,Making New Friend,Communication,Make a new friend,"A kind, tall Santhal father and Olitun standing side-by-side, sharing a warm moment as they look over a project.","Eyes wide with wonder, body leaning forward, pointing with an inquisitive finger.",Olitun demonstrating active observation and a love for finding out new things.
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,10,text,ᱠᱟᱠᱤ,Kaki – Aunt (father's younger brother's wife),,,Friendship,Exploring Village,Confidence,Learn something new,"A kind, tall Santhal father and Olitun standing side-by-side, sharing a warm moment as they look over a project.","Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,11,text,ᱢᱟᱢᱚ,Mamo – Maternal Uncle,,,Kindness,Exploring Nature,Learning,Explore nature,Olitun watching with interest as a kind uncle tunes a traditional stringed banam instrument.,"Gentle smile, soft eyes, hands offering help or gesturing politely with care.","Olitun putting empathy into action, helping classmates or respecting elders."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,12,text,ᱦᱟᱛᱚᱢ,Hatom – Aunt (father's sister),,,Curiosity,Making New Friend,Communication,Make a new friend,"A kind, tall Santhal father and Olitun standing side-by-side, sharing a warm moment as they look over a project.","Eyes wide with wonder, body leaning forward, pointing with an inquisitive finger.",Olitun demonstrating active observation and a love for finding out new things.
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,13,text,ᱜᱚᱝᱜᱚ,Gongo – Uncle (father's elder brother),,,Friendship,Exploring Village,Confidence,Learn something new,"A kind, tall Santhal father and Olitun standing side-by-side, sharing a warm moment as they look over a project.","Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,14,text,ᱵᱟᱹᱦᱩ,Bahu – Wife / Daughter-in-law,,,Kindness,Exploring Nature,Learning,Explore nature,"Olitun stands beside a traditional home, pointing happily at a colorful detail on the hand-painted wall.","Gentle smile, soft eyes, hands offering help or gesturing politely with care.","Olitun putting empathy into action, helping classmates or respecting elders."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,15,text,ᱡᱟᱶᱟᱭ,Jaway – Husband / Son-in-law,,,Curiosity,Making New Friend,Communication,Make a new friend,"Olitun kneels in a patch of wild flowers, looking at the colorful petals with curiosity.","Eyes wide with wonder, body leaning forward, pointing with an inquisitive finger.",Olitun demonstrating active observation and a love for finding out new things.
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,16,text,ᱵᱮᱴᱟ,Beta – Son,,,Friendship,Exploring Village,Confidence,Learn something new,"Olitun walks along a winding path in the beautiful green village, pointing with curiosity toward the horizon.","Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,17,text,ᱵᱤᱴᱤ,Biti – Daughter,,,Kindness,Exploring Nature,Learning,Explore nature,"Olitun sits peacefully under a large shady tree, looking out over the village with a happy smile.","Gentle smile, soft eyes, hands offering help or gesturing politely with care.","Olitun putting empathy into action, helping classmates or respecting elders."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,18,text,ᱜᱟᱛᱮ,Gate – Friend,,,Friendship,Making New Friend,Communication,Make a new friend,"Olitun smiling warmly while pointing happily toward the learner, conveying a deep feeling of friendship and belonging.","Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_family,Family & Relationships,cat_vocab_1778594020532,19,text,ᱦᱚᱯᱚᱱ,Hopon – Child / Son,,,Friendship,Exploring Village,Confidence,Learn something new,"Olitun kneels in a patch of wild flowers, looking at the colorful petals with curiosity.","Warm direct eye contact, relaxed shoulders, open arms in a welcoming gesture.","Olitun showing warmth, inclusion, and building a strong social bond."
lesson_vocab_daily,Daily Use Words,cat_vocab_1778594020532,0,text,ᱫᱟᱜ,Dag – Water,,,Confidence,Learning New Things,Learning,Complete a task,"Olitun drinking cool, clean water from a traditional clay pot, looking refreshed and happy.","Standing tall, head held high, chest slightly out, a bright and self-assured smile.","Olitun exhibiting self-reliance, readiness to learn, and pride in their capabilities."
lesson_vocab_daily,Daily Use Words,cat_vocab_1778594020532,1,text,ᱫᱟᱠᱟ,Daka – Cooked Rice / Food,,,Gratitude,Helping Others,Confidence,Practice communication,"Olitun points to a chalkboard showing simple diagrams, looking encouragingly toward classmates.","Slightly bowed head, hands held together or offering a token of appreciation, warm smile.",Olitun acknowledging and appreciating the kindness and efforts of others.
lesson_vocab_daily,Daily Use Words,cat_vocab_1778594020532,2,text,ᱳᱲᱟᱜ,Orag – Home / House,,,Responsibility,Building Confidence,Responsibility,Build confidence,"Olitun works carefully on a drawing page spread out on a wooden table, focused and happy.","Focused and attentive expression, steady hands working carefully, steady stance.","Olitun taking charge of duties, caring for the environment or community."
lesson_vocab_daily,Daily Use Words,cat_vocab_1778594020532,3,text,ᱠᱤᱪᱨᱤᱡ,Kicrij – Cloth,,,Confidence,Learning New Things,Learning,Help someone,"Olitun stands tall in a schoolyard, holding a new notebook and smiling with pride.","Standing tall, head held high, chest slightly out, a bright and self-assured smile.","Olitun exhibiting self-reliance, readiness to learn, and pride in their capabilities."
lesson_vocab_daily,Daily Use Words,cat_vocab_1778594020532,4,text,ᱦᱚᱨ,Hor – Path / Road,,,Gratitude,Helping Others,Confidence,Complete a task,"Olitun proudly holds a hand-painted wooden sign, smiling warmly with confidence.","Slightly bowed head, hands held together or offering a token of appreciation, warm smile.",Olitun acknowledging and appreciating the kindness and efforts of others.
lesson_vocab_daily,Daily Use Words,cat_vocab_1778594020532,5,text,ᱟᱹᱛᱩ,Atu – Village,,,Responsibility,Building Confidence,Responsibility,Practice communication,"Olitun points to a chalkboard showing simple diagrams, looking encouragingly toward classmates.","Focused and attentive expression, steady hands working carefully, steady stance.","Olitun taking charge of duties, caring for the environment or community."
lesson_vocab_daily,Daily Use Words,cat_vocab_1778594020532,6,text,ᱴᱟᱠᱟ,Taka – Money,,,Confidence,Learning New Things,Learning,Build confidence,"Olitun works carefully on a drawing page spread out on a wooden table, focused and happy.","Standing tall, head held high, chest slightly out, a bright and self-assured smile.","Olitun exhibiting self-reliance, readiness to learn, and pride in their capabilities."
lesson_vocab_daily,Daily Use Words,cat_vocab_1778594020532,7,text,ᱡᱚᱢ,Jom – Eat,,,Gratitude,Helping Others,Confidence,Help someone,"Olitun stands tall in a schoolyard, holding a new notebook and smiling with pride.","Slightly bowed head, hands held together or offering a token of appreciation, warm smile.",Olitun acknowledging and appreciating the kindness and efforts of others.
lesson_vocab_daily,Daily Use Words,cat_vocab_1778594020532,8,text,ᱧᱩ,Nju – Drink,,,Responsibility,Building Confidence,Responsibility,Complete a task,"Olitun proudly holds a hand-painted wooden sign, smiling warmly with confidence.","Focused and attentive expression, steady hands working carefully, steady stance.","Olitun taking charge of duties, caring for the environment or community."
lesson_vocab_daily,Daily Use Words,cat_vocab_1778594020532,9,text,ᱜᱤᱛᱤᱡ,Gitij – Sleep,,,Confidence,Learning New Things,Learning,Practice communication,"Olitun points to a chalkboard showing simple diagrams, looking encouragingly toward classmates.","Standing tall, head held high, chest slightly out, a bright and self-assured smile.","Olitun exhibiting self-reliance, readiness to learn, and pride in their capabilities."
lesson_vocab_daily,Daily Use Words,cat_vocab_1778594020532,10,text,ᱪᱟᱞᱟᱜ,Chalag – Go,,,Gratitude,Helping Others,Confidence,Build confidence,"Olitun works carefully on a drawing page spread out on a wooden table, focused and happy.","Slightly bowed head, hands held together or offering a token of appreciation, warm smile.",Olitun acknowledging and appreciating the kindness and efforts of others.
lesson_vocab_daily,Daily Use Words,cat_vocab_1778594020532,11,text,ᱦᱤᱡᱩᱜ,Hijug – Come,,,Responsibility,Building Confidence,Responsibility,Help someone,"Olitun stands tall in a schoolyard, holding a new notebook and smiling with pride.","Focused and attentive expression, steady hands working carefully, steady stance.","Olitun taking charge of duties, caring for the environment or community."
